row_id,source,cloverItemId,siteId,name,cloverCategory,siteCategory,queueStatus,recordType,confidence,suggestedCloverCategory,suggestedSiteCategory,priceCAD,stockQty,published,hasImage,hasDescription,brand,cleanNameFr,recommendedAction,reason,notes
1171,clover_pending,9V52F7SHCA0EC,,Kingsnake Florida Erythrique,Serpent,,pending,animal,high,Serpent,,100.00,,no,no,no,,Kingsnake Florida Erythrique,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1172,clover_pending,QNJQ0900MZV8M,,Kingsnake california,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Kingsnake california,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1173,clover_pending,FT71J2G672G18,,La Swamp - Feuilles de Logan,,,pending,product,medium,Decoration,decor,4.99,,no,no,no,,La Swamp - Feuilles de Logan,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1174,clover_pending,GC19P69AX61WM,,La Swamp - Nourriture Isopods 16oz,,,pending,review,low,,,29.99,,no,no,no,,La Swamp - Nourriture Isopods 16oz,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1175,clover_pending,GAC6WTJHY8868,,La Swamp - Nourriture Isopods 4oz,,,pending,review,low,,,9.99,,no,no,no,,La Swamp - Nourriture Isopods 4oz,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1176,clover_pending,F02DMHZ94M6J8,,La Swamp Feuilles de Catappa,,,pending,product,medium,Decoration,decor,2.99,,no,no,no,,La Swamp Feuilles de Catappa,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1177,clover_pending,EYSF77KNHSYTR,,"La Swamp Feuilles de Kumbuk 0,5 oz",,,pending,product,medium,Decoration,decor,6.99,,no,no,no,,"La Swamp Feuilles de Kumbuk 0,5 oz",bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1178,clover_pending,6VQTZNWKAAVVR,,La Swamp Écorce Mixte de l'Est,,,pending,review,low,,,5.99,,no,no,no,,La Swamp Écorce Mixte de l'Est,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1179,clover_pending,PX5RB8SG7A8M0,,Lacerta Mélanique BB,,,pending,review,low,,,500.00,,no,no,no,,Lacerta Mélanique BB,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1180,clover_pending,8RHMC24WV2ZQG,,Lapin / Cochon d'Inde 150-300 gr.,,,pending,review,low,,,9.50,,no,no,no,,Lapin / Cochon d'Inde 150-300 gr.,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1181,clover_pending,22QSETH9T3BDE,,Lapin / Cochon d'Inde 300-500 gr,,,pending,review,low,,,13.99,,no,no,no,,Lapin / Cochon d'Inde 300-500 gr,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1182,clover_pending,R2J52T2V10WX6,,Lapin / Cochon d'Inde 500-800gr,,,pending,review,low,,,19.99,0,no,no,no,,Lapin / Cochon d'Inde 500-800gr,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1183,clover_pending,5VSK859K7423W,,Lapin / Cochon d'Inde 800-1000 gr.,,,pending,review,low,,,23.99,0,no,no,no,,Lapin / Cochon d'Inde 800-1000 gr.,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1184,clover_pending,EY9N8WTF4ZNW8,,Lapin 1001-2000 gr.,,,pending,review,low,,,30.00,0,no,no,no,,Lapin 1001-2000 gr.,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1185,clover_pending,ZEHYW34YCJ79M,,Leachieanus bb,,,pending,review,low,,,600.00,,no,no,no,,Leachieanus bb,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1186,clover_pending,37BQWBP8HHART,,Lesser Femeelle AD,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Lesser Femeelle AD,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1187,clover_pending,XFTBVPQ9NGKBA,,Leucistic Texas Scaleless Ratsnake,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Leucistic Texas Scaleless Ratsnake,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1188,clover_pending,GC5XQMA31AEV0,,MBCL Cashew Leaf Litter,,,pending,product,medium,Decoration,decor,13.99,,no,no,no,,Cashew Leaf Litter,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1189,clover_pending,K3RQKWMNVS8JR,,MBEX,,,pending,review,low,,,10.99,0,no,no,no,,MBEX,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1190,clover_pending,6Z6FJHMXFSJCG,,MBOL Oak Leaf Litter 1 oz,,,pending,product,medium,Decoration,decor,15.99,0,no,no,no,,Oak Leaf Litter 1 oz,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1191,clover_pending,6J67AD8JMBW7A,,MBPL Maple Leaf Litter 1oz,,,pending,product,medium,Decoration,decor,14.99,,no,no,no,,Maple Leaf Litter 1oz,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1192,clover_pending,SZYJ7NDW4GKKC,,MZM livre,,,pending,review,low,,,60.00,0,no,no,no,,livre,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1193,clover_pending,T1RHDV6MFJPFY,,MZM08,,,pending,review,low,,,4.99,0,no,no,no,,MZM08,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1194,clover_pending,VZR335FPA92WW,,MZM16,,,pending,review,low,,,8.49,0,no,no,no,,MZM16,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1195,clover_pending,CQ176FV5RDQ3A,,MZM32,,,pending,review,low,,,14.99,,no,no,no,,MZM32,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1196,clover_pending,G336QFFEG1S96,,Madagascar Cat Eyed Snake BB,Serpent,,pending,animal,high,Serpent,,120.00,,no,no,no,,Madagascar Cat Eyed Snake BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1197,clover_pending,QRAA8ZTQ99VD0,,Madagascar Spiny,,,pending,review,low,,,250.00,,no,no,no,,Madagascar Spiny,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1198,clover_pending,TRAT31HSZNPB8,,Malayian Giant Toad,Amphibien,,pending,animal,high,Amphibien,,100.00,,no,no,no,,Malayian Giant Toad,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1199,clover_pending,W5DHK2V7NW5CW,,Mandarin Ratsnake (Red )  BB,Serpent,,pending,animal,high,Serpent,,800.00,,no,no,no,,Mandarin Ratsnake (Red )  BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1200,clover_pending,VQSTXATFYE02C,,Mandarin Ratsnake AD,Serpent,,pending,animal,high,Serpent,,1000.00,,no,no,no,,Mandarin Ratsnake AD,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1201,clover_pending,6FJ7W6SFBKS5A,,Mandarin ratsnake red jeune adulte fem,Serpent,,pending,animal,high,Serpent,,500.00,,no,no,no,,Mandarin ratsnake red jeune adulte fem,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1202,clover_pending,HYVCVB91010RY,,Mango Leaf (1.5oz),,,pending,product,medium,Decoration,decor,16.99,,no,no,no,,Mango Leaf (1.5oz),bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1203,clover_pending,FFGREXTGPR6JT,,Mante Religieuse,,,pending,review,low,,,35.00,0,no,no,no,,Mante Religieuse,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1204,clover_pending,T03VKECNNV4N6,,Marginated Tortoise,,,pending,review,low,,,600.00,,no,no,no,,Marginated Tortoise,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1205,clover_pending,SECEG51Z44P7Y,,Mazouri Herbivore,,,pending,review,low,,,149.99,,no,no,no,,Mazouri Herbivore,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1206,clover_pending,0FH64PW6Z3KTM,,Medium Bromelads/Bromelia,,,pending,review,low,,,40.00,,no,no,no,,Medium Bromelads/Bromelia,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1207,clover_pending,W6JCHHSRHXWTJ,,Mex Black King BB,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Mex Black King BB,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1208,clover_pending,ZZ5GH1DB25X5M,,Mexican Black Kingsnake,Serpent,,pending,animal,high,Serpent,,450.00,,no,no,no,,Mexican Black Kingsnake,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1209,clover_pending,B62X51TPHZ54E,,Mexican Black Kingsnake AD Fem,Serpent,,pending,animal,high,Serpent,,325.00,,no,no,no,,Mexican Black Kingsnake AD Fem,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1210,clover_pending,N4Z6RCK7W4206,,Mexican Kingsnake ( Annulata )  Male et Femelle,Serpent,,pending,animal,high,Serpent,,150.00,,no,no,no,,Mexican Kingsnake ( Annulata )  Male et Femelle,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1211,clover_pending,MN1DCWJXPS22M,,Mexmex,Serpent,,pending,animal,high,Serpent,,260.92,,no,no,no,,Mexmex,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1212,clover_pending,SB7VRTNYD9GEJ,,Milk Frog (Trachycephalus resinifictrix),Amphibien,,pending,animal,high,Amphibien,,80.00,0,no,no,no,,Milk Frog (Trachycephalus resinifictrix),crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1213,clover_pending,QXHTPF7F3PJ6C,,Milksnake Alb Ad Male,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Milksnake Alb Ad Male,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1214,clover_pending,1CXFF71XS21E6,,Milksnake Enery 100% Het. Alb. 66% Het Hypo,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Milksnake Enery 100% Het. Alb. 66% Het Hypo,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1215,clover_pending,D8CT0WHK7R4B6,,Milksnake Hondo Alb AD,Serpent,,pending,animal,high,Serpent,,350.00,,no,no,no,,Milksnake Hondo Alb AD,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1216,clover_pending,00Y1EZVP3GJVA,,Milksnake Honduras Régulier bb,Serpent,,pending,animal,high,Serpent,,225.00,,no,no,no,,Milksnake Honduras Régulier bb,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1217,clover_pending,H3VS2QFR1BFJ2,,Milksnake Nelson Alb.,Serpent,,pending,animal,high,Serpent,,325.00,,no,no,no,,Milksnake Nelson Alb.,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1218,clover_pending,WF62W49YY25HJ,,Milksnake Pueblan Halloween M,Serpent,,pending,animal,high,Serpent,,400.00,,no,no,no,,Milksnake Pueblan Halloween M,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1219,clover_pending,7MPKQSG9XZH2J,,Milksnake Snow ( Poss Pearl ( hypo ),Serpent,,pending,animal,high,Serpent,,350.00,,no,no,no,,Milksnake Snow ( Poss Pearl ( hypo ),crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1220,clover_pending,R5H5DG3VFT362,,Milksnake Snow poss. pearl,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Milksnake Snow poss. pearl,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1221,clover_pending,ZERRW361YJ8JP,,Milksnake anery,Serpent,,pending,animal,high,Serpent,,200.00,,no,no,no,,Milksnake anery,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1222,clover_pending,V04MM1AA73C02,,Milksnake hypo tong,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Milksnake hypo tong,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1223,clover_pending,4BJ38JXD7R99A,,Mini Bromelads / Bromelia,,,pending,review,low,,,26.00,,no,no,no,,Mini Bromelads / Bromelia,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1224,clover_pending,5HDTGDFV2ZCG6,,Mood Ring / Bague,,,pending,review,low,,,5.99,,no,no,no,,Mood Ring / Bague,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1225,clover_pending,Y9QB17FTJCW1E,,Mourning Gecko,Lezard,,pending,animal,high,Lezard,,40.00,0,no,no,no,,Mourning Gecko,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
1226,clover_pending,0KKAR5RN14JYM,,Mousse De Java,,,pending,review,low,,,9.99,,no,no,no,,Mousse De Java,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1227,clover_pending,4DFK1F127QE2J,,Mousse Sphaigne Vrak 200g,,,pending,review,low,,,25.99,,no,no,no,,Mousse Sphaigne Vrak 200g,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1228,clover_pending,SSCPSCQZC55WE,,Mousse Vivante Grosse,,,pending,review,low,,,20.00,0,no,no,no,,Mousse Vivante Grosse,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1229,clover_pending,0SC7E2J9V4466,,Mushroom naturel Champignon,,,pending,review,low,,,3.00,0,no,no,no,,Mushroom naturel Champignon,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1230,clover_pending,TNHCA8R4V5F0C,,NC014,,,pending,review,low,,,39.99,,no,no,no,,NC014,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1231,clover_pending,CX5Q1N6H2RK7Y,,NC101 Newcal Pet Live Oak Leaf Litter 0.5oz,,,pending,product,medium,Decoration,decor,10.00,,no,no,no,,Newcal Pet Live Oak Leaf Litter 0.5oz,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1232,clover_pending,CPPJY7Q862FS0,,NC221 Newcal Pet Coconut Half Bowl 8 app,,,pending,review,low,,,9.75,,no,no,no,,Newcal Pet Coconut Half Bowl 8 app,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1233,clover_pending,3J470PW04K8H4,,NC239 Lotus Pods (3-pack),,,pending,review,low,,,11.00,0,no,no,no,,Lotus Pods (3-pack),revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1234,clover_pending,MHZ8GH32X1EPC,,NC403 Newcal Pet Galho Estrela Natural Cork Branch 36'',,,pending,product,medium,Decoration,decor,22.00,,no,no,no,,Newcal Pet Galho Estrela Natural Cork Branch 36'',bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1235,clover_pending,GV8RZ1RS07FKR,,NC431 Newcal Pet Birch Tree Pole 12'',,,pending,review,low,,,13.00,0,no,no,no,,Newcal Pet Birch Tree Pole 12'',revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1236,clover_pending,VF5SPSPZ9YPQ0,,NC432 Newcal Pet Birch Tree Pole 18'',,,pending,review,low,,,16.50,0,no,no,no,,Newcal Pet Birch Tree Pole 18'',revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1237,clover_pending,BN8HWFCSY6FE6,,NC433 Newcal Pet Birch Tree Pole 24'',,,pending,review,low,,,20.50,0,no,no,no,,Newcal Pet Birch Tree Pole 24'',revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1238,clover_pending,CNJRNMB9NCPQJ,,NC434 Newcal Pet Birch Tree Pole 36'',,,pending,review,low,,,28.00,0,no,no,no,,Newcal Pet Birch Tree Pole 36'',revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1239,clover_pending,3HZB8BDHDDZGJ,,NC446 Newcal Pet Curry Tree Branch 10-13,,,pending,product,medium,Decoration,decor,15.00,,no,no,no,,Newcal Pet Curry Tree Branch 10-13,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1240,clover_pending,KWBA6843AC96G,,NC471 Newcal Pet Liana Vine Rosca 12'',,,pending,review,low,,,24.00,,no,no,no,,Newcal Pet Liana Vine Rosca 12'',revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1241,clover_pending,43QHGDVAFG4AY,,NC496 Newcal Pet Nerve Wood 14-18,,,pending,review,low,,,11.00,0,no,no,no,,Newcal Pet Nerve Wood 14-18,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1242,clover_pending,2P8ZBNH47ADMT,,Neon LED x2 used 36 pouces & 30``,,,pending,review,low,,,300.00,,no,no,no,,Neon LED x2 used 36 pouces & 30``,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1243,clover_pending,TZSSFE8FYRCDP,,Night Crawlers / Vers de Terre,,,pending,review,low,,,9.99,0,no,no,no,,Night Crawlers / Vers de Terre,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1244,clover_pending,1MN8H6ZDWTD8E,,Night Snake,Serpent,,pending,animal,high,Serpent,,350.00,,no,no,no,,Night Snake,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1245,clover_pending,SK23PWPH9VEGM,,Normal Peach Honduran Milksnake,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Normal Peach Honduran Milksnake,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1246,clover_pending,D9KNKKD59ZJKM,,Northern Pine Het. Albino Female,Serpent,,pending,animal,high,Serpent,,900.00,,no,no,no,,Northern Pine Het. Albino Female,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1247,clover_pending,A9X0MYBRGFGC2,,Nourriture Vers à Soie,,,pending,review,low,,,100.00,,no,no,no,,Nourriture Vers à Soie,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1248,clover_pending,0KNYQ7RS1V602,,Nourriture Vers à Soie OZ,,,pending,review,low,,,6.25,0,no,no,no,,Nourriture Vers à Soie OZ,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1249,clover_pending,01P2VXNSY5P48,,Oeuf de caille 12 oeuf,,,pending,review,low,,,8.00,,no,no,no,,Oeuf de caille 12 oeuf,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1250,clover_pending,SMFF0TTMC40AW,,Oniscus Asellus 15+,,,pending,review,low,,,14.99,,no,no,no,,Oniscus Asellus 15+,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1251,clover_pending,VKSBZPY1JREVM,,Oreo Pueblan Milksnake,Serpent,,pending,animal,high,Serpent,,300.00,,no,no,no,,Oreo Pueblan Milksnake,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1252,clover_pending,VV21MZAXEW8D4,,P. Leavis Dairy Cow 15+,,,pending,review,low,,,25.00,0,no,no,no,,P. Leavis Dairy Cow 15+,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1253,clover_pending,0R71QGHYYSXR8,,P. Scaber Lava 15+,,,pending,review,low,,,54.99,,no,no,no,,P. Scaber Lava 15+,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1254,clover_pending,W00YE71YYRH2E,,P. Scaber Orange Dalmatian 15+,,,pending,review,low,,,29.99,,no,no,no,,P. Scaber Orange Dalmatian 15+,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1255,clover_pending,SKNKK4K9F03D6,,P. Spinicornis 15+,,,pending,review,low,,,14.99,,no,no,no,,P. Spinicornis 15+,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1256,clover_pending,V6BZNAYVQ8K04,,PGD Pangea Insect Complete Gecko Diet,,,pending,animal,medium,Lezard,,63.49,,no,no,no,,Pangea Insect Complete Gecko Diet,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",
1257,clover_pending,9AAY30QJFVJ2E,,PP1642 petit Helxine 8po,,,pending,review,low,,,14.99,,no,no,no,,petit Helxine 8po,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1258,clover_pending,R2ZF0ZQJMQCP0,,PP1701 Ornement Aponogeton crispe,,,pending,review,low,,,23.99,,no,no,no,,Ornement Aponogeton crispe,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1259,clover_pending,RTMR52XN37XBW,,PP1703 Ornement Lycopode obscur,,,pending,review,low,,,23.99,,no,no,no,,Ornement Lycopode obscur,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1260,clover_pending,DD2RC92032PEE,,PP1734 Ludwigia a pointe blanches 14po,,,pending,review,low,,,19.99,,no,no,no,,Ludwigia a pointe blanches 14po,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1261,clover_pending,Q6J294S8FM9M6,,PT2745 Exo Terra Dart Frog Terrarium EN RÉDUCTION,,,pending,animal,medium,Amphibien,,200.00,0,no,no,no,Exo Terra,Exo Terra Dart Frog Terrarium EN RÉDUCTION,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Amphibien""",
1262,clover_pending,PW2QQPTFY2FDJ,,PT2810 Bol Gecko Exo Terra,,,pending,animal,medium,Lezard,,15.99,,no,no,no,Exo Terra,Bol Gecko Exo Terra,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",
1263,clover_pending,FXSXN4AGTQN02,,PT2865 Grotte pour Gecko Exo Terra Medium,,,pending,animal,medium,Lezard,,34.99,,no,no,no,Exo Terra,Grotte pour Gecko Exo Terra Medium,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",
1264,clover_pending,NHB58PRYQ7T6C,,PT2866 Grotte pour Gecko Exo Terra Grand,,,pending,animal,medium,Lezard,,42.99,,no,no,no,Exo Terra,Grotte pour Gecko Exo Terra Grand,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",
1265,clover_pending,RP24Z18RJGW92,,PT3174 Exo Terra Frog Pond Large,,,pending,animal,medium,Amphibien,,24.49,,no,no,no,Exo Terra,Exo Terra Frog Pond Large,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Amphibien""",
1266,clover_pending,XMHRP0ADRKK6P,,PT3175 Exo Terra Frog Pond Small,,,pending,animal,medium,Amphibien,,17.99,,no,no,no,Exo Terra,Exo Terra Frog Pond Small,crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Amphibien""",
1267,clover_pending,WCNCQJCW3DNCJ,,"PT3778  Terrarium équipé Exo Terra pour gecko à crête, petit, L. 30 x l. 30 x H. 45 cm",,,pending,animal,medium,Lezard,,239.99,,no,no,no,Exo Terra,"Terrarium équipé Exo Terra pour gecko à crête, petit, L. 30 x l. 30 x H. 45 cm",crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",
1268,clover_pending,8CAK92N313Q7M,,Pacman  Apricot,Amphibien,,pending,animal,high,Amphibien,,90.00,,no,no,no,,Pacman  Apricot,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1269,clover_pending,8G7BA2K3MAE7J,,Pacman Albino,Amphibien,,pending,animal,high,Amphibien,,100.00,,no,no,no,,Pacman Albino,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1270,clover_pending,YQQY34DZ1NDQA,,Pacman Camo,Amphibien,,pending,animal,high,Amphibien,,100.00,,no,no,no,,Pacman Camo,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1271,clover_pending,BZZ0CMCV78GSY,,Pacman Green,Amphibien,,pending,animal,high,Amphibien,,100.00,,no,no,no,,Pacman Green,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1272,clover_pending,JK0R79ACY91WC,,Pacman Lime Green Albino,Amphibien,,pending,animal,high,Amphibien,,110.00,,no,no,no,,Pacman Lime Green Albino,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1273,clover_pending,HMMV5TF4M35VE,,Pacman Peppermint Blue,Amphibien,,pending,animal,high,Amphibien,,120.00,,no,no,no,,Pacman Peppermint Blue,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1274,clover_pending,RXRSC4D768BKJ,,Pacman Pikachu,Amphibien,,pending,animal,high,Amphibien,,110.00,,no,no,no,,Pacman Pikachu,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1275,clover_pending,4ZGAW0ZZKD9D4,,Pacman Strawberry,Amphibien,,pending,animal,high,Amphibien,,100.00,0,no,no,no,,Pacman Strawberry,crear_animal,"Categoría Clover animal existente — mantener ""Amphibien""",
1276,clover_pending,TZ048SW49XERT,,Paille,,,pending,review,low,,,32.99,0,no,no,no,,Paille,revision_manual,Sin categoría Clover y sin patrón reconocido — revisión manual,
1277,clover_pending,RGFFYZG0V6996,,Palmetto anery het salmon snow,Serpent,,pending,animal,high,Serpent,,1000.00,,no,no,no,,Palmetto anery het salmon snow,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1278,clover_pending,62V7DS7RVB6T4,,Panneau Cork 3X1,,,pending,product,medium,Decoration,decor,24.99,,no,no,no,,Panneau Cork 3X1,bulk_create_product,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",
1279,clover_pending,A61A90YMHA4R0,,Party Mix Isopod Leavis Feeder (50+QTY),,,pending,animal,medium,Isopod et Araignee et Fourmis,,30.00,,no,no,no,,Party Mix Isopod Leavis Feeder (50+QTY),crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Isopod et Araignee et Fourmis""",
1280,clover_pending,QR6C0ADSEWK5C,,Party Mix Isopod Leavis Orange/Milkback/Dairy Cow (15+QTY),,,pending,animal,medium,Isopod et Araignee et Fourmis,,16.00,0,no,no,no,,Party Mix Isopod Leavis Orange/Milkback/Dairy Cow (15+QTY),crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Isopod et Araignee et Fourmis""",
1281,clover_pending,Q4F3QN8W873A2,,Party Mix Isopod Pruinosus Blue Powder/Orange  (QTY15+),,,pending,animal,medium,Isopod et Araignee et Fourmis,,12.00,0,no,no,no,,Party Mix Isopod Pruinosus Blue Powder/Orange  (QTY15+),crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Isopod et Araignee et Fourmis""",
1282,clover_pending,1RTNHHQ0ZWT8J,,Party Mix Isopod Pruinosus Feeder (QTY 50),,,pending,animal,medium,Isopod et Araignee et Fourmis,,36.00,,no,no,no,,Party Mix Isopod Pruinosus Feeder (QTY 50),crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Isopod et Araignee et Fourmis""",
1283,clover_pending,WXG7R1XF2Q374,,Party Mix Isopod Scaber (QTY 12),,,pending,animal,medium,Isopod et Araignee et Fourmis,,16.00,,no,no,no,,Party Mix Isopod Scaber (QTY 12),crear_animal,"Nombre sugiere animal vivo → categoría Clover existente ""Isopod et Araignee et Fourmis""",
1284,clover_pending,EYGC3Z35P3MA2,,Pastel Lesser AD Male,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Pastel Lesser AD Male,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1285,clover_pending,HJJF0GMMB3DJ6,,Pastel Lesser BB KJ,Serpent,,pending,animal,high,Serpent,,250.00,,no,no,no,,Pastel Lesser BB KJ,crear_animal,"Categoría Clover animal existente — mantener ""Serpent""",
1286,clover_pending,W0M9Y04BP95DA,,Phelsuma Bohemi,Lezard,,pending,animal,high,Lezard,,135.00,,no,no,no,,Phelsuma Bohemi,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
1287,clover_pending,CP1YF1Y495C26,,Phelsuma Grandis BB,Lezard,,pending,animal,high,Lezard,,90.00,,no,no,no,,Phelsuma Grandis BB,crear_animal,"Categoría Clover animal existente — mantener ""Lezard""",
